2016-01-14 08:59:27,893 [Worker-1] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /XfinitySearch/src/test/resources
2016-01-14 08:59:27,900 [Worker-4] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: ExcelMaven:ExcelMaven:0.0.1-SNAPSHOT @ /Users/nnaick001c/Documents/workspace/ExcelMaven/pom.xml.
2016-01-14 08:59:27,917 [Worker-1] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /cucumber-java-template/src/main/java
2016-01-14 08:59:27,917 [Worker-1] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /cucumber-java-template/src/test/java
2016-01-14 08:59:27,917 [Worker-1] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /cucumber-java-template/src/test/resources
2016-01-14 08:59:27,918 [Worker-4] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: org.mavenlearning.com:MavenCucumber:0.0.1-SNAPSHOT @ /Users/nnaick001c/Documents/workspace/MavenCucumberReport/MavenCucumber/pom.xml.
2016-01-14 08:59:27,955 [Worker-1] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /MavenCucumber/src/main/java
2016-01-14 08:59:27,955 [Worker-1] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /MavenCucumber/src/test/java
2016-01-14 08:59:28,007 [Worker-1] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Imported and configured 48 project(s) in 5 sec
2016-01-14 08:59:28,136 [Worker-4] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: MavenReportProject:MavenReportProject:0.0.1-SNAPSHOT @ /Users/nnaick001c/Documents/workspace/MavenReportProject/pom.xml.
2016-01-14 08:59:28,487 [Worker-4] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: MaveTest:MavenTest:0.0.1-SNAPSHOT @ /Users/nnaick001c/Documents/workspace/MavenTest/pom.xml.
2016-01-14 08:59:28,500 [Worker-4] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: TestMaven:TestMaven:0.0.1-SNAPSHOT @ /Users/nnaick001c/Documents/workspace/TestMaven/pom.xml.
2016-01-14 08:59:28,566 [Worker-4] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: Cucumber_Maven_selenium:Cucumber_selenium:0.0.1-SNAPSHOT @ /Users/nnaick001c/Documents/workspace/workspaceP/Cucumber_selenium/pom.xml.
